BusinessName,RatingValue,RatingDate,Hygiene,Structural,ConfidenceInManagement,longitude,latitude
The Contract Dining Company C/o Kingfisher,,1901-01-01T00:00:00,,,,0.540623,51.3577697
RBLI Ltd,5.0,2021-10-15T00:00:00,0,0,0,0.4755958,51.2938317
Anatolia Kebab And Fish Bar,3.0,2022-06-29T00:00:00,10,10,10,0.5628969,51.3799575
Ye Olde White Hart Hotel,5.0,2020-12-15T00:00:00,5,5,5,0.815294,51.625613
Costcutter,4.0,2022-01-06T00:00:00,0,10,10,0.733322,51.546285
Le Ballon Rouge,5.0,2022-03-29T00:00:00,0,0,0,0.734952,51.548217
The Hide Away,5.0,2021-06-01T00:00:00,0,0,0,0.7200452,51.5331423
Plaice To Be,4.0,2021-03-04T00:00:00,0,10,0,0.736199,51.549519
Style News,4.0,2019-04-24T00:00:00,0,0,10,0.736199,51.549518
Thorrington Post Office,5.0,2012-12-24T00:00:00,5,5,0,1.039159,51.840356
Total Catering Solutions (SE) Ltd At Tunbury School,5.0,2022-02-23T00:00:00,0,0,0,0.520617,51.338965
Community Cafe,,1900-01-01T00:00:00,,,,0.728461503370642,51.5421660000912
Giggles Day Nursery,5.0,2022-03-28T00:00:00,0,0,0,0.731925,51.545598
Condimaniac,5.0,2021-10-07T00:00:00,0,0,0,0.5461314,51.3642094
Universal Stores,5.0,2016-10-21T00:00:00,0,0,0,0.636655986309052,51.4527893066406
The Flying Pig,,1901-01-01T00:00:00,,,,0.5461314,51.3642094
The Borough Hotel,5.0,2022-03-23T00:00:00,0,0,5,0.71916,51.533277
Papillon,4.0,2021-11-24T00:00:00,5,10,0,0.71916,51.533276
Clarkes Fish & Chips,5.0,2021-05-13T00:00:00,0,5,0,0.71916,51.533277
Hope Hotel,5.0,2021-05-17T00:00:00,0,0,0,0.71916,51.533277
Rose Restaurant,2.0,2021-06-23T00:00:00,10,15,10,0.71916,51.533277
Elim Church Day Nursery,5.0,2021-01-21T00:00:00,0,0,0,0.725497,51.53965
Sturdee Cafe,5.0,2021-09-09T00:00:00,5,5,5,0.5623377,51.3803616
Windermere Rest Home,5.0,2021-08-26T00:00:00,0,0,0,0.725497,51.53965
Sacred Heart Catholic Primary School,5.0,2022-05-13T00:00:00,0,0,5,0.725497,51.53965
Newstrack,5.0,2015-08-19T00:00:00,0,0,0,0.534897029399872,51.3534164428711
Chinnerys,5.0,2020-09-16T00:00:00,0,5,0,0.71916,51.533277
Southend Football Supporters,5.0,2022-03-24T00:00:00,0,0,0,0.725453,51.53965
Sushi Gourmet Larkfield,5.0,2022-04-26T00:00:00,0,5,0,0.470306,51.289853
LB's Snack Stop Limited,4.0,2021-11-11T00:00:00,10,5,5,0.470306,51.289853
Sainsbury's Cafe,5.0,2022-01-31T00:00:00,0,5,0,0.470306,51.289853
Oban Fish Shop,5.0,2019-12-06T00:00:00,5,5,0,0.727781,51.54216
Sainsbury's,5.0,2022-01-31T00:00:00,0,5,0,0.470306,51.289853
Pavilion Kitchen / Servery,5.0,2022-03-24T00:00:00,0,0,5,0.74192202091217,51.5559234619141
Kingpins,4.0,2022-07-27T00:00:00,5,5,10,0.7192063,51.5333416
Taj Cuisine,4.0,2022-02-14T00:00:00,5,5,10,0.5350368,51.3538976
The Warwick,5.0,2019-06-03T00:00:00,0,0,0,0.733441,51.547784
The Red Fort Gurkha Tonbridge,4.0,2022-04-21T00:00:00,5,10,5,0.393787,51.214288
Garon Golf Complex,5.0,2020-02-28T00:00:00,5,0,0,0.741921,51.555923
Walderslade Working Mens Club,5.0,2022-02-20T00:00:00,0,5,0,0.5254388,51.3445395
Aylesford RFC,5.0,2022-07-22T00:00:00,0,0,0,0.479508,51.299327
Sacred Heart Church Hall,,1901-01-01T00:00:00,,,,0.725192,51.539863
Pockets,4.0,2021-12-20T00:00:00,10,5,5,0.718549,51.533417
Sunset,5.0,2013-03-15T00:00:00,0,5,5,0.718549,51.533417
Rossi Ice Cream Parlour,4.0,2021-06-23T00:00:00,5,10,5,0.71916,51.533277
THE WATLING RASOI,,1901-01-01T00:00:00,,,,0.5543049,51.3730523
Kinderversity Pembury,5.0,2020-10-29T00:00:00,5,0,0,0.323590993881226,51.1445808410645
Camden Arms Hotel,5.0,2021-04-27T00:00:00,0,5,5,0.3217368,51.1427006
New World Montessori Nursery St Anselms Church,5.0,2011-03-10T00:00:00,0,5,0,0.323579,51.144591
Pembury Athletic (Youth) Football Club,,1901-01-01T00:00:00,,,,0.323579,51.144591
Othona Community Essex,5.0,2021-11-24T00:00:00,5,0,5,0.925620973110199,51.7333297729492
Domino's Pizza,5.0,2021-01-13T00:00:00,0,5,0,0.814795,51.626893
Manak General Store,5.0,2014-09-08T00:00:00,0,0,5,0.519828021526337,51.3392524719238
Polash Restaurant,5.0,2021-04-20T00:00:00,0,0,0,0.814796,51.626894
Baptist Church,5.0,2021-08-19T00:00:00,5,0,5,0.814796,51.626894
Bar 3,5.0,2019-12-04T00:00:00,0,0,0,0.814796,51.626894
Duru Kebab House,5.0,2021-07-15T00:00:00,5,5,5,0.553992,51.3730917
Hale Place Care Solutions,5.0,2021-06-08T00:00:00,5,0,0,0.391429,51.212438
The Wheatsheaf,,1901-01-01T00:00:00,,,,0.5482982,51.3675034
Rose's Tea Room,5.0,2022-02-16T00:00:00,0,0,0,0.6349123,51.4523958
Bombay Chilli,4.0,2022-02-16T00:00:00,10,5,5,0.6349123,51.4523958
Stuart Hazell (Ice Cream Mobile),5.0,2018-09-13T00:00:00,0,0,0,1.1266724,51.9245589
Stuart Hazell (Burger Van),5.0,2018-09-13T00:00:00,0,0,0,1.1266724,51.9245589
White Gardenia,,1901-01-01T00:00:00,,,,1.01817500591278,51.8218460083008
Southend Leisure & Tennis Centre,5.0,2020-01-15T00:00:00,5,0,0,0.737831,51.552673
Berengrove Park Nursing Home,5.0,2019-12-12T00:00:00,0,0,0,0.5558002,51.3752014
Age UK Medway,5.0,2022-07-11T00:00:00,0,5,0,0.5450604,51.3644954
One Stop,5.0,2014-11-05T00:00:00,0,0,5,0.554216980934143,51.3730697631836
Victoria Court Private Rest Home,5.0,2021-08-17T00:00:00,0,5,0,0.721198976039886,51.5367469787598
Boots & Laces,3.0,2019-04-19T00:00:00,10,10,10,0.731703,51.546961
The Pavillion Cafe,5.0,2015-02-23T00:00:00,0,0,0,0.3235186,51.1452347
Village Pantry,5.0,2022-07-11T00:00:00,5,5,5,0.4828,51.30343
Aylesford Pre-School Ltd,5.0,2019-10-10T00:00:00,0,5,0,0.4828,51.30343
The Nags Head,5.0,2022-02-16T00:00:00,0,0,0,0.634640991687775,51.4525451660156
Lower Stoke Chinese Takeaway,5.0,2022-02-16T00:00:00,0,0,0,0.634640991687775,51.4525451660156
Stronvar,5.0,2018-07-11T00:00:00,0,5,0,1.017083,51.821147
Woodies Caribbean Cuisine,4.0,2022-03-03T00:00:00,5,0,10,0.8156823,51.6283883
The Cricketers,5.0,2021-09-29T00:00:00,0,0,0,0.561334013938904,51.3808898925781
Stuart House,5.0,2019-09-19T00:00:00,5,0,0,0.5550432,51.3747712
Bamburgh House Ltd,5.0,2018-06-26T00:00:00,0,0,0,1.037547,51.840775
Cumberland Lodge,5.0,2022-02-03T00:00:00,5,5,0,0.734251,51.549753
Pronto Pizza,5.0,2022-02-20T00:00:00,5,5,5,0.5533206,51.3730955
Victory Care Home,4.0,2022-06-30T00:00:00,0,5,10,0.548126995563507,51.3681907653809
ComPassionate Kitchen,5.0,2021-06-28T00:00:00,0,0,0,0.8168801,51.6297626
New Jade,5.0,2022-02-20T00:00:00,5,5,5,0.5530519,51.3731458
The Bush,5.0,2020-01-16T00:00:00,5,0,5,0.483219,51.304285
Fando Foods,5.0,2022-01-26T00:00:00,5,0,0,0.5531224,51.3731316
The Essex Herb Company,5.0,2015-01-23T00:00:00,0,5,0,0.7349959,51.5506384
Away Resorts Mersea Island,5.0,2021-06-09T00:00:00,0,5,5,0.984758973121643,51.7908172607422
Charles Busby Kitchen,4.0,2022-01-28T00:00:00,0,10,0,0.474404,51.295649
Beaches,3.0,2022-07-21T00:00:00,,,,0.717062,51.533397
Harry Foods,3.0,2021-09-09T00:00:00,10,10,10,0.5624926,51.3825917
Pavillion Kiosk,5.0,2021-07-13T00:00:00,0,5,0,0.717062,51.533397
Twizzle Tops,4.0,2022-03-09T00:00:00,0,0,10,0.726319,51.542545
Adventure Kidz Ltd,5.0,2022-03-31T00:00:00,0,0,5,0.469611,51.291334
East Peckham Newsagent,4.0,2021-05-18T00:00:00,10,5,5,0.3898211,51.2121358
Ridgeway Care Home,5.0,2016-07-14T00:00:00,5,5,0,0.5564135,51.3769238
Star Care Lodge,5.0,2021-11-25T00:00:00,5,0,0,0.556387007236481,51.3769340515137
Jonaki Tandoori,3.0,2021-12-10T00:00:00,10,10,10,0.723811,51.540409
Breakwater Cafe,2.0,2021-07-29T00:00:00,10,15,10,0.717062,51.533397
ABI Foods,3.0,2021-12-31T00:00:00,5,10,10,0.723811,51.540409
Old Ash Tree,5.0,2022-02-15T00:00:00,0,5,0,0.553183972835541,51.373119354248
BBQ King,3.0,2022-02-16T00:00:00,10,10,10,0.814593,51.628284
Tesco,5.0,2019-09-23T00:00:00,5,0,0,0.814593,51.628284
Futures,5.0,2018-11-26T00:00:00,0,0,0,1.017501,51.822629
Happy Hog,5.0,2021-10-13T00:00:00,0,0,0,0.9132378,51.7232149
Pebbles One,5.0,2022-06-20T00:00:00,5,5,0,0.717062,51.533397
Pembury School House Nursery,5.0,2011-05-12T00:00:00,5,5,5,0.328022,51.151059
Nourish Contract Catering At Pembury Primary School,5.0,2022-09-06T00:00:00,0,0,0,0.328023,51.151059
HARP,5.0,2021-12-31T00:00:00,0,0,0,0.719884,51.536722
Aylesford Village Club,4.0,2013-10-30T00:00:00,0,10,0,0.483219,51.304285
Tuck By Truck,5.0,2022-04-07T00:00:00,0,0,0,0.468273,51.290462
Harveys,5.0,2021-04-13T00:00:00,0,5,0,0.727955,51.544818
Nana Junes Emporium,5.0,2022-04-20T00:00:00,0,0,0,0.7156508,51.5329889
The Royal Pavilion Bar & Restaurant,,1901-01-01T00:00:00,,,,0.7158354,51.5331589
Megabites Cafe,5.0,2022-07-12T00:00:00,0,0,0,0.7156508,51.5329889
Caterpod,5.0,2022-07-12T00:00:00,0,0,0,0.7156508,51.5329889
Sunshine Corner,5.0,2015-06-15T00:00:00,0,0,0,0.724379,51.541474
Ocean Fish Bar,4.0,2021-08-03T00:00:00,10,5,5,0.319602,51.143105
Base Camp With Sweet Sensations,5.0,2022-03-03T00:00:00,0,0,5,0.474246,51.296722
The Boat House Fish & Chips,5.0,2021-03-05T00:00:00,0,0,0,0.715833,51.533353
French's Seafood,5.0,2021-05-12T00:00:00,0,5,0,0.715833,51.533353
Bella John Fish And Chips,5.0,2021-05-11T00:00:00,0,0,0,0.715833,51.533353
Cafe Luigi,4.0,2021-05-14T00:00:00,5,10,0,0.715833,51.533353
RNLI Shop,,1901-01-01T00:00:00,,,,0.715833,51.533353
Fish And Wish,,1901-01-01T00:00:00,,,,0.715574979782104,51.5331420898438
Crosbys Fish And Chips,,1901-01-01T00:00:00,,,,0.715574979782104,51.5331420898438
The Waterfront Cafe,4.0,2022-08-03T00:00:00,5,5,10,0.715574979782104,51.5331420898438
Twenty One,5.0,2021-12-16T00:00:00,0,0,0,0.7157618,51.5333764
Uncles Fish Bar,3.0,2021-09-23T00:00:00,10,10,10,0.5577343,51.3790559
Lena's Cafe,5.0,2021-05-11T00:00:00,5,0,0,0.715833,51.533353
Cafe Rebecca,5.0,2021-05-13T00:00:00,0,0,0,0.715833,51.533353
Park Inn Palace Hotel,4.0,2021-07-27T00:00:00,5,10,0,0.716102,51.533743
Grosvenor G Casino Southend,5.0,2021-11-01T00:00:00,0,0,0,0.716102,51.533743
Alfie's,5.0,2021-05-12T00:00:00,0,0,0,0.715489983558655,51.5331535339355
Buns Bros,5.0,2021-01-28T00:00:00,5,5,0,0.715833,51.533353
Mini Market,4.0,2021-10-05T00:00:00,5,10,5,0.5577264,51.3791022
Grange Tandoori,4.0,2021-12-20T00:00:00,5,5,10,0.568207,51.389393
Creme Crazy,5.0,2021-05-21T00:00:00,0,0,0,0.715489983558655,51.5331535339355
Genuine Homemade Pies,5.0,2015-08-21T00:00:00,5,0,5,0.5412697,51.3629628
Euro Bite,2.0,2021-04-26T00:00:00,15,15,10,0.722429,51.539964
The Hengist,5.0,2021-06-17T00:00:00,5,5,5,0.480805,51.303436
The Little Gem,5.0,2021-09-02T00:00:00,0,0,0,0.4807509,51.3035078
Burnham Bakery,5.0,2020-12-15T00:00:00,5,5,5,0.815352,51.630037
MEDWAY FOOD CENTRE,5.0,2021-05-19T00:00:00,5,5,5,0.5476376,51.3693501
United Reformed Church,5.0,2021-11-19T00:00:00,5,5,5,0.815352022647858,51.6300354003906
New Welcome Sailor,5.0,2022-08-18T00:00:00,0,0,0,0.815351,51.630037
Aylesford Village Stores,,1901-01-01T00:00:00,,,,0.4806649,51.3035096
The Oyster Smack,5.0,2022-04-27T00:00:00,5,5,5,0.814417,51.629187
Hillside Bowling Club,,1901-01-01T00:00:00,,,,0.814417,51.629187
The Contract Dining Company At St Peters CE Primary School,5.0,2022-03-28T00:00:00,0,5,0,0.481339,51.304271
Sugartfactory,,1901-01-01T00:00:00,,,,0.5471282,51.3690643
St Peter's School Wraparound Care Ltd,5.0,2022-06-17T00:00:00,0,0,5,0.481339,51.304271
Kindred's Bakery,5.0,2022-03-19T00:00:00,5,5,5,0.5476439,51.3697773
Southend Pier Fish N Chips,,1901-01-01T00:00:00,,,,0.71508,51.53323
Capel Pre-School,4.0,2022-01-24T00:00:00,0,10,10,0.359259009361267,51.1833953857422
Codfather,4.0,2022-05-25T00:00:00,5,10,5,0.5477156,51.3697221
Village News,4.0,2013-01-29T00:00:00,5,5,10,0.318892646358395,51.1429601973058
"Village Off License, KesavUK LTD",4.0,2022-05-12T00:00:00,5,5,10,0.5476192,51.3698203
Divine Eagles Evangelical Church,5.0,2022-02-01T00:00:00,0,0,0,0.318269,51.1425446
The British Pilot Public House,5.0,2022-03-12T00:00:00,5,5,5,0.6537959,51.4737718
Chartwells,5.0,2022-01-31T00:00:00,0,5,0,0.5240744,51.3467119
Oak House Montessori,5.0,2021-02-04T00:00:00,0,0,0,0.724594,51.542648
St Peter \& St Paul's Community Hub,5.0,2022-07-13T00:00:00,0,0,5,0.4789007,51.3021889
Caterlink Ltd At St Thomas More Catholic Primary School,,1901-01-01T00:00:00,,,,0.525470018386841,51.3481483459473
Brown's Mini Mart,5.0,2021-09-02T00:00:00,5,0,0,0.5472084,51.3695339
Leyland Court - Frail And Elderly Scheme,5.0,2021-09-14T00:00:00,5,0,0,0.722233,51.540553
Pabulum Ltd,5.0,2022-06-17T00:00:00,0,0,0,0.720465004444122,51.538948059082
Dewlands Manor Golf Course,5.0,2021-09-23T00:00:00,5,5,5,0.215928,51.040243
Ferndale Baptist Church Hall,5.0,2015-02-20T00:00:00,5,5,5,0.728144,51.546298
Corks And Cans,,1901-01-01T00:00:00,,,,0.725234,51.543694
Oriental Delight,4.0,2022-02-20T00:00:00,5,5,10,0.547345995903015,51.3701705932617
Melad Tandoori,4.0,2022-03-11T00:00:00,5,5,10,0.478130012750626,51.3019981384277
Royal Naval Benevolent Trust,5.0,2019-12-19T00:00:00,0,0,5,0.555211007595062,51.378002166748
The Kitchen,5.0,2020-11-18T00:00:00,5,5,5,0.8155428,51.6312697
Pink Rose Cakes,,1901-01-01T00:00:00,,,,1.035238,51.841644
Costa Ltd,5.0,2020-11-11T00:00:00,0,0,0,0.470063,51.294139
Bournemouth Park Bowls Club,4.0,2014-03-11T00:00:00,0,0,10,0.724594,51.542647
The Cap And Feathers Inn,2.0,2021-06-23T00:00:00,5,15,10,0.882261,51.695633
St Nicholas Church Of England Primary School,5.0,2020-10-08T00:00:00,0,5,0,0.882261,51.695633
Frant Bowls Club,5.0,2021-12-13T00:00:00,5,5,5,0.271004,51.09616
Lucky Dragon Gillingham Ltd,5.0,2021-05-13T00:00:00,0,5,5,0.5668362,51.3895609
Yogi Store,5.0,2022-05-20T00:00:00,0,0,5,0.882313,51.695766
Sauda Village,5.0,2021-12-21T00:00:00,5,5,5,0.815516,51.631517
Marks And Spencer,5.0,2021-11-25T00:00:00,0,5,0,0.469755,51.294029
Boots UK Ltd,5.0,2022-03-24T00:00:00,0,0,0,0.7153642,51.5346897
Savage,,1901-01-01T00:00:00,,,,0.815515,51.631517
Abbottswood Lodge,5.0,2021-10-27T00:00:00,0,0,0,0.72068,51.539888
Poundland,5.0,2020-02-22T00:00:00,0,0,5,0.715322,51.534696
Roddy's Super Store,5.0,2020-03-07T00:00:00,0,0,5,0.72068,51.539888
Grape Tree (JG Foods Ltd),4.0,2020-02-22T00:00:00,0,10,10,0.715322,51.534696
Subway,5.0,2021-02-26T00:00:00,0,0,0,0.715323,51.534697
T K Maxx,,1901-01-01T00:00:00,,,,0.715322,51.534696
Utopia Coffee,5.0,2021-05-05T00:00:00,5,0,0,0.715323,51.534697
Costa Coffee,5.0,2022-03-18T00:00:00,0,0,0,0.715323,51.534697
Debenhams,5.0,2018-11-15T00:00:00,0,0,0,0.715323,51.534697
BB's Coffee And Muffins,2.0,2021-10-22T00:00:00,10,15,10,0.715323,51.534697
Westbury Lodge,5.0,2022-01-28T00:00:00,5,0,0,0.72906,51.548102
Primark,,1901-01-01T00:00:00,,,,0.715323,51.534697
Tesco,5.0,2022-07-12T00:00:00,0,5,0,0.715322971343994,51.5346984863281
Alphabets Day Nursery,5.0,2021-09-06T00:00:00,0,5,0,0.5181941,51.3422514
The Chequers Inn,5.0,2021-06-17T00:00:00,0,0,0,0.479054,51.303671
Dining-Saurs,5.0,2022-04-13T00:00:00,0,5,0,0.713247001171112,51.533016204834
The Hop Pole Inn,5.0,2021-04-22T00:00:00,0,0,0,0.405692011117935,51.2311401367188
Big Meat BBQ,5.0,2022-05-18T00:00:00,0,0,0,0.405692011117935,51.2311401367188
McDonald's Restaurants Ltd,5.0,2021-03-10T00:00:00,0,0,0,0.732916,51.552257
East Peckham Kebab And Pizza,4.0,2021-06-22T00:00:00,10,5,5,0.386595010757446,51.2122764587402
Kim Quang,4.0,2021-04-08T00:00:00,5,10,5,0.7161965,51.5360735
The Pound Fish Bar,5.0,2022-04-28T00:00:00,5,5,5,0.386595,51.212276
Oriental Gourmet Kitchen,3.0,2021-09-01T00:00:00,10,10,10,0.386595,51.212276
St Cedd's Clubhouse,5.0,2022-04-21T00:00:00,5,5,5,0.9183651,51.7310704
One Stop,4.0,2022-05-06T00:00:00,5,0,10,0.357454,51.183359
Tylers Discount Store,5.0,2019-11-26T00:00:00,0,0,0,0.815886,51.6326106
The Abergavenny Arms,5.0,2021-12-30T00:00:00,0,5,0,0.012437,50.835528
Fox And Hounds,5.0,2022-03-16T00:00:00,5,5,5,0.882984,51.697216
Greenacre Academy,5.0,2021-11-18T00:00:00,5,5,5,0.5260332,51.3503705
The Kings Arms,5.0,2020-12-07T00:00:00,5,5,5,0.219678,51.045585
Icy Haar Asia Layne Ltd,2.0,2021-01-15T00:00:00,10,15,10,0.715965,51.5360609
Herbland,5.0,2022-05-04T00:00:00,0,0,0,0.715923,51.536067
Udom Thai Restaurant,4.0,2021-01-28T00:00:00,10,5,5,0.715923,51.536068
The York Superstore,4.0,2021-12-31T00:00:00,5,10,0,0.715923,51.536068
Iceland Foods,5.0,2022-03-24T00:00:00,5,5,0,0.715923,51.536068
Kent Mart,2.0,2022-06-01T00:00:00,5,15,10,0.5516392,51.3756433
Wings Chinese Restaurant,5.0,2021-01-25T00:00:00,0,0,0,0.7156604,51.5360319
Amy's Sweet Treats,5.0,2019-12-09T00:00:00,0,0,0,0.8811431,51.6949201
Slimming World Franchise For Aaron Snares,,1901-01-01T00:00:00,,,,0.5416292,51.3658679
Istanbul Turkish BBQ Restaurant,5.0,2021-07-09T00:00:00,5,5,5,0.7155884,51.5360336
McColls,5.0,2022-06-10T00:00:00,0,5,0,0.8153797,51.6325614
Crestway Pre-School,5.0,2015-09-09T00:00:00,5,0,5,0.542297005653381,51.36669921875
The Contract Dining Company Ltd,5.0,2021-07-12T00:00:00,0,0,0,0.557937979698181,51.3821067810059
Sandhu Supermarket,4.0,2015-06-08T00:00:00,0,0,10,0.6511470079422,51.4733276367188
Premier Corner Shop,5.0,2015-05-20T00:00:00,0,0,0,0.566441,51.390456
Gillingham Community Hub,5.0,2018-07-25T00:00:00,0,0,5,0.5626104,51.3867151
Little Acorns Pre School,4.0,2014-12-05T00:00:00,0,0,10,0.522298991680145,51.3471145629883
Oriental House,3.0,2022-05-11T00:00:00,10,10,10,0.815294027328491,51.6326026916504
Boscombe Lodge,5.0,2021-11-11T00:00:00,0,0,5,0.721179,51.541495
Catts Inn,5.0,2020-03-31T00:00:00,5,5,5,0.219662,51.046135
Fresh Daily,2.0,2020-11-17T00:00:00,5,15,10,0.713903,51.534603
Blue Bell Hill Preschool,5.0,2020-02-27T00:00:00,0,0,0,0.508583,51.333693
Mr Simms Olde Shoppe,5.0,2018-03-14T00:00:00,0,0,0,0.713904,51.534604
Royal Hotel,4.0,2021-06-16T00:00:00,10,0,5,0.713904,51.534604
Greenford Care Home,5.0,2019-10-30T00:00:00,0,5,0,0.5518157,51.3763621
Tomassi's,5.0,2021-08-04T00:00:00,5,0,0,0.713904,51.534604
Courtyard Cafe,5.0,2019-05-30T00:00:00,5,5,5,0.2193972,51.0460103
Parklands,,1901-01-01T00:00:00,,,,0.553269982337952,51.3777656555176
Village Cafe And Wine Bar,5.0,2021-08-24T00:00:00,5,0,0,0.3857229,51.2123543
The Contract Dining Company Ltd,,1901-01-01T00:00:00,,,,0.55747401714325,51.3819999694824
Energy Kidz Out Of School Club,,1901-01-01T00:00:00,,,,0.55747401714325,51.3819999694824
Burnham Sports Club,1.0,2022-06-16T00:00:00,10,5,20,0.812261,51.628672
NIC Services Group Ltd,5.0,2020-11-13T00:00:00,0,0,0,0.463952,51.289852
Motor Fuel Group,5.0,2021-09-29T00:00:00,0,5,0,0.551749,51.376486
Rotherfield Cp School,5.0,2020-10-02T00:00:00,5,5,5,0.220526,51.047198
The Links Tandoori,3.0,2019-09-18T00:00:00,10,5,10,0.5387786,51.3638028
Pier View Guest House,,1901-01-01T00:00:00,,,,0.71307,51.534164
The Village Butcher And Stores,4.0,2021-11-01T00:00:00,10,5,5,0.385573,51.212459
Shell Gillingham,5.0,2017-12-19T00:00:00,0,0,0,0.551748991012573,51.3764877319336
The George Inn,5.0,2020-12-10T00:00:00,5,5,5,0.270178,51.097381
Hamiltons Boutique Hotel,5.0,2021-11-12T00:00:00,0,5,0,0.712998,51.534157
Barnsole Primary School,5.0,2019-10-30T00:00:00,5,0,5,0.557334005832672,51.3821029663086
Pumalkee Store,5.0,2015-05-20T00:00:00,0,0,0,0.5383796,51.3636343
Chip Station Ltd,1.0,2022-07-26T00:00:00,15,10,20,0.7138313,51.5351029
Downingbury Farm Shop,4.0,2021-03-23T00:00:00,0,0,10,0.329659,51.156872
St Edmunds Community Centre,,1901-01-01T00:00:00,,,,0.729497,51.550349
Aquabars,4.0,2022-06-27T00:00:00,0,10,5,0.5673751,51.3921839
Noahs Ark Preschool Playgrp,5.0,2017-01-27T00:00:00,0,5,5,0.5462667,51.3716228
Spar,5.0,2022-01-31T00:00:00,5,0,0,0.5208948,51.346675
Caterlink Ltd (WHS Group),5.0,2022-02-25T00:00:00,0,0,0,0.548262000083923,51.3737297058105
Patisserie Valerie,4.0,2022-03-31T00:00:00,5,10,0,0.714102,51.535759
Oyster Bar Brasserie And Sports Bar,5.0,2022-02-03T00:00:00,5,5,0,0.7133994,51.5347634
Twin Bakery Cake Decorator & Sugarcr,5.0,2016-04-30T00:00:00,5,5,5,0.5221666,51.3481113
Porters,,1901-01-01T00:00:00,,,,0.718359,51.539914
Holtwood Farm Shop,5.0,2022-05-24T00:00:00,5,5,5,0.4685589,51.2952844
Monsoon Accessorize,,1901-01-01T00:00:00,,,,0.714102,51.535759
Knightswood Day Care Centre,5.0,2021-02-03T00:00:00,0,0,0,0.859232008457184,51.6760673522949
Royal Fish 'N' Chips,4.0,2021-09-29T00:00:00,5,10,5,0.713634,51.535401
Superdrug,,1901-01-01T00:00:00,,,,0.713634,51.535401
Frant Post Office and Stores,5.0,2019-12-12T00:00:00,5,5,5,0.268674,51.096429
Daisy's Kitchen,5.0,2020-08-25T00:00:00,5,5,5,0.268674,51.096429
Daysies,5.0,2022-03-18T00:00:00,0,0,0,1.2292701,52.0269196
Pam's Pantry,5.0,2022-02-16T00:00:00,5,5,5,0.385533,51.213062
Impact Food Group,5.0,2021-07-07T00:00:00,0,0,0,0.647458016872406,51.4710464477539
Rotherfield St Martin,5.0,2020-01-10T00:00:00,5,5,5,0.219541996717453,51.0471992492676
Rotherfield Pre School,5.0,2021-09-24T00:00:00,5,5,5,0.219541,51.047198
Millets,,1901-01-01T00:00:00,,,,0.714411,51.535868
Charcoal Flare,,1901-01-01T00:00:00,,,,0.7132579,51.5351612
Ramblers Rest,2.0,2022-03-08T00:00:00,5,15,10,0.421115010976791,51.2485122680664
Meadow View Court,5.0,2021-07-06T00:00:00,0,0,0,0.4274333,51.2547918
Rotherfield St Martin Luncheon Club,5.0,2022-01-20T00:00:00,5,5,5,0.219559,51.047261
Rafaellos,,1901-01-01T00:00:00,,,,0.7129859,51.5349516
Shop \& Save Liquor Mart,4.0,2021-06-11T00:00:00,10,5,5,0.520726,51.3469989
AJ's Diner T/A Cactus Jax,5.0,2020-11-24T00:00:00,5,5,0,0.712944,51.534958
Annie's Bar & Bistro,2.0,2021-09-24T00:00:00,15,10,5,0.712944,51.534958
Aspens Charities,5.0,2021-07-07T00:00:00,0,0,5,0.309217,51.137276
Market Place Bagel Bar,4.0,2021-10-20T00:00:00,5,10,5,0.712944,51.534958
Joe Eats,3.0,2021-02-10T00:00:00,10,10,5,0.7196206,51.5414983
Brook House,5.0,2022-05-05T00:00:00,0,0,0,0.5564668,51.3822455
BBQ Grill,5.0,2022-02-20T00:00:00,5,5,5,0.5207024,51.3470515
Marks & Spencer,5.0,2022-04-01T00:00:00,5,5,5,0.714131,51.536244
Pizza Island,5.0,2022-04-07T00:00:00,5,5,5,0.813797,51.632701
Chimnies,5.0,2022-07-01T00:00:00,0,0,0,0.638885974884033,51.4630012512207
Rotherfield Stores,4.0,2020-11-23T00:00:00,5,10,5,0.218582,51.046524
Cherry On Top At The Naval & Military Club,3.0,2022-01-05T00:00:00,5,10,10,0.711889,51.534183
Dog & Pheasant,5.0,2022-06-14T00:00:00,0,5,5,0.979947,51.792163
Millennium Fish Bar,5.0,2022-02-25T00:00:00,5,5,5,0.6452814,51.4694965
Clarence Restaurant & Cafe,,1901-01-01T00:00:00,,,,0.7133175,51.5357366
Abi Express,4.0,2017-08-01T00:00:00,0,0,10,0.6454959,51.4696226
The Board Game Hut,,1901-01-01T00:00:00,,,,0.7132601,51.5359256
Big News 2,4.0,2021-05-05T00:00:00,5,0,10,0.712695,51.535378
Ninos,5.0,2019-07-11T00:00:00,5,0,0,0.712695,51.535378
Craftwerk Beers,5.0,2020-02-06T00:00:00,0,0,0,0.712695,51.535378
McDonald's,5.0,2022-03-14T00:00:00,0,5,0,0.713956,51.536689
Waterstones,,1901-01-01T00:00:00,,,,0.713466,51.536223
Greggs,5.0,2021-02-22T00:00:00,0,0,0,0.713467,51.536224
Robins Pie And Mash,1.0,2022-05-17T00:00:00,0,0,20,0.712932,51.535714
Clarence Yard,5.0,2019-11-21T00:00:00,5,5,0,0.712932,51.535714
Remedy Tea Rooms,4.0,2021-10-25T00:00:00,5,0,10,0.713466,51.536223
